"","pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"9847","a6277790-3832-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",202,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434947,"17:04:22.95",2025-05-24,00:04:22.95,2025-05-24 00:04:22.950912,2025-05-24 00:04:22.950912,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",6,"Top",0,0,0,"5","1","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Hoiland, Cameron","1000256661","CAL_MUS","Left","Penso, Blake","822324","CAL_ANT","Right","Curveball","Curveball","StrikeCalled",79.02,2229.77,344.4694,"5:30",5.469,77.02,6.4,1.344,1.8818,-1.7682,-10.3955,3.3502,-56.6281,-2.2563,-5.2756,3.444,-0.033,71.47,-8.4512,-1.1711,0.48938,-1.1904,50,6.5276,3.3982,-114.4936,1.7711,-2.9424,24.6075,-39.0537,55.03053,-115.56972,12.30374,6.41282,3.47898,-19.52683,-1.34181,3.52692,-1.4712,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"67c27226-9301-4421-9dda-2f0850962f2a",NA,NA,7.54,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9848","a72d2f20-382f-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",168,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434913,"16:42:56.07",2025-05-23,23:42:56.07,2025-05-23 23:42:56.072397,2025-05-23 23:42:56.072397,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",5,"Bottom",2,3,1,"4","5","Cooper, Troy","1000373330","CAL_MUS","Right","Undefined","Yeaman, Colin","829649","CAL_ANT","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Sinker","StrikeCalled",90.75,1797.34,247.0798,"2:15",7.071,91.26,5.84,1.448,-2.3305,-3.5011,8.757,17.9254,-24.1742,-10.7426,5.7828,1.704,-0.241,82.13,-6.9466,-0.2141,0.41302,-1.2428,50,5.692,7.4054,-131.6631,-6.013,-18.5733,31.8809,-22.1759,53.42807,-132.4906,15.94044,5.84063,-5.43738,-11.08795,-1.44122,7.8875,-9.28667,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"9c35bfc4-f1ff-437d-bdac-db568de8f435",NA,NA,8.62,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9849","a9423a30-3834-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",233,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434978,"17:18:46.89",2025-05-24,00:18:46.89,2025-05-24 00:18:46.899507,2025-05-24 00:18:46.899507,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",7,"Top",0,0,1,"2","2","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Daudet, Zach","1000252019","CAL_MUS","Right","Penso, Blake","822324","CAL_ANT","Right","Curveball","Curveball","BallinDirt",78.7,2262.02,347.5298,"5:30",5.323,76.81,6.448,1.096,-1.1281,-2.0666,-9.5119,2.443,-55.9962,-1.8755,-4.1007,0.722,-0.641,72.35,-11.2253,-1.6311,0.49071,-0.9104,50,6.3046,4.0245,-114.1582,-4.1975,-2.4495,23.0367,-37.5297,55.17955,-115.19865,11.51833,6.4559,-2.50241,-18.76487,-1.09464,4.1351,-1.22474,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"d4f1401c-7329-428d-b9ad-4c729b24e1cc",NA,NA,6.35,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9850","a9b62720-3833-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",216,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434961,"17:11:38.20",2025-05-24,00:11:38.20,2025-05-24 00:11:38.206054,2025-05-24 00:11:38.206054,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",6,"Bottom",0,3,2,"1","6","Kvidahl, Erik","1000307589","CAL_MUS","Right","Undefined","Castagnola, James","822314","CAL_ANT","Right","Higuchi, Mackenzee","1000216589","CAL_MUS","Right","Slider","Curveball","InPlay",72.96,2304.53,75.407,"8:30",5.943,71.88,5.82,2.377,1.2725,0.2312,-2.9889,-18.6261,-56.0759,9.5952,-1.3661,2.328,1.039,66.37,-9.0685,-3.1208,0.5244,-2.3851,50,5.8905,0.2243,-105.9098,0.7039,10.7173,20.8944,-33.6999,54.55693,-106.805,10.44718,5.8294,2.14776,-16.84996,-2.38485,-0.23484,5.35864,"GroundBall","GroundBall",61.23,-70.1104,29.5905,0.86,NA,NA,0.025,-43.1832,NA,NA,NA,0.86,-0.0345,2.0917,-0.9589,NA,NA,NA,"Out","Undefined",1,0,NA,"b300169d-7845-431e-95d8-45ea7446334c",2.09,NA,6.59,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9851","aaafee40-3824-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",28,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434773,"15:24:17.48",2025-05-23,22:24:17.48,2025-05-23 22:24:17.481574,2025-05-23 22:24:17.481574,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",2,"Top",0,0,1,"1","2","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Penso, Blake","822324","CAL_ANT","Right","ChangeUp","Changeup","BallCalled",82.45,1309.99,267.9073,"3:00",5.525,79.84,6.083,1.469,-3.1962,-4.1798,2.4064,18.8039,-40.6243,-11.1406,2.7602,-0.302,-0.879,74.19,-10.6272,-0.8264,0.47213,-1.118,50,5.7769,7.9443,-118.9917,-8.0427,-15.5288,28.7454,-28.3266,54.97468,-120.18742,14.3727,6.08691,-6.86437,-14.16329,-1.46186,8.59025,-7.76439,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"04719e81-f340-458a-a9ee-4036f90448a5",NA,NA,8.26,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9852","ab0f8ab0-3835-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",244,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434989,"17:25:59.53",2025-05-24,00:25:59.53,2025-05-24 00:25:59.539661,2025-05-24 00:25:59.539661,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",7,"Top",1,3,0,"5","4","Utagawa, David","801969","CAL_ANT","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Penso, Blake","822324","CAL_ANT","Right","Sinker","Sinker","StrikeCalled",91.32,2213.04,253.3255,"2:30",6.107,90.36,5.328,2.253,-1.1664,-3.6256,7.6125,21.5308,-25.9771,-12.1614,4.6347,2.082,0.69,82.8,-6.0311,0.2495,0.41713,-1.9851,50,5.2247,7.4645,-132.3867,-3.5699,-21.38,30.7452,-24.0262,54.39261,-133.40293,15.37262,5.3296,-2.77577,-12.01312,-2.24353,8.17115,-10.68998,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"853cff54-fc5e-42bf-a61b-3f522601d1c3",NA,NA,8.53,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9853","ad3c20f0-3830-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",178,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434923,"16:50:15.89",2025-05-23,23:50:15.89,2025-05-23 23:50:15.895654,2025-05-23 23:50:15.895654,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",5,"Bottom",2,1,0,"8","2","Royle, Charlie","809937","CAL_MUS","Right","Undefined","Penso, Blake","822324","CAL_ANT","Right","Collins, Jack","1000228996","CAL_MUS","Right","ChangeUp","Changeup","BallCalled",83.12,1326.04,214.1007,"1:15",6.323,82.42,5.564,1.233,0.349,-2.3079,16.9868,10.5152,-23.3919,-6.1438,9.1202,3.937,-0.017,74.81,-4.1347,-0.4073,0.45735,-1.0692,50,5.5787,4.4473,-120.5363,0.1268,-8.9016,26.7485,-18.96,54.1711,-121.45835,13.37424,5.56308,0.78039,-9.48002,-1.22783,4.75415,-4.45082,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7e8f8c83-ed78-4417-8d50-e6ab658230b9",NA,NA,8.3,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9854","add89d20-3832-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",203,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434948,"17:04:35.64",2025-05-24,00:04:35.64,2025-05-24 00:04:35.649894,2025-05-24 00:04:35.649894,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",6,"Top",0,0,1,"5","2","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Hoiland, Cameron","1000256661","CAL_MUS","Left","Penso, Blake","822324","CAL_ANT","Right","ChangeUp","Changeup","StrikeSwinging",80.87,1302.12,250.7084,"2:15",5.312,78.32,5.975,2.003,-1.1732,-2.6005,7.2163,15.6588,-37.4908,-8.6672,4.5434,1.748,0.865,72.67,-8.0795,0.1813,0.48124,-1.7782,50,5.8421,4.6464,-116.9592,-3.6809,-11.7358,26.6829,-26.022,55.18352,-118.13588,13.34144,5.97916,-2.53345,-13.01102,-1.99451,5.16388,-5.86789,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"4cc26ce9-cc6b-4fd3-bb55-59302c147910",NA,NA,8.2,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9855","aead4580-3822-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",11,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434756,"15:10:05.16",2025-05-23,22:10:05.16,2025-05-23 22:10:05.162138,2025-05-23 22:10:05.162138,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",1,"Top",2,0,0,"3","1","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Garza, Alejandro","1000279234","CAL_MUS","Right","Penso, Blake","822324","CAL_ANT","Right","Fastball","Four-Seam","StrikeCalled",91.64,2281.23,213.2493,"1:00",6.066,90.37,6.403,0.969,-2.0936,-3.1044,20.2887,12.4978,-13.2941,-7.3706,11.4308,3.354,-0.865,82.54,-4.6913,-0.8584,0.41709,-0.7343,50,6.2328,6.649,-132.7128,-5.1805,-12.9639,32.0566,-12.0686,54.43062,-133.77868,16.02832,6.3984,-4.77924,-6.03432,-0.96255,7.08008,-6.48195,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"a02deb6c-d6b0-4aee-80d7-235a7ba3ecc2",NA,NA,9.09,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9856","b0250ce0-382c-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",134,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434879,"16:21:42.76",2025-05-23,23:21:42.76,2025-05-23 23:21:42.768538,2025-05-23 23:21:42.768538,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",4,"Bottom",2,0,0,"7","1","Volmerding, Joshua","1000250725","CAL_MUS","Left","Undefined","Call, Chase","813842","CAL_ANT","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",91.48,2385.99,141.0636,"10:45",6.496,91.42,6.174,-2.102,0.3862,2.8444,17.0113,-12.8689,-15.801,7.4889,9.0765,5.213,-0.561,82.98,-2.6736,0.5122,0.41228,1.9073,50,6.1941,-6.0621,-132.8018,0.5012,13.3023,29.8643,-16.0517,54.00059,-133.69842,14.93215,6.17185,0.98312,-8.02583,2.09531,-6.46143,6.65116,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"679f3da5-44ca-4d11-b2d7-e9c1232fff8f",NA,NA,8.51,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9857","b2b72210-382f-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",169,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434914,"16:43:15.46",2025-05-23,23:43:15.46,2025-05-23 23:43:15.463578,2025-05-23 23:43:15.463578,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",5,"Bottom",2,3,2,"4","6","Cooper, Troy","1000373330","CAL_MUS","Right","Undefined","Yeaman, Colin","829649","CAL_ANT","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",91.23,1746.22,209.5516,"1:00",6.647,91.23,6.211,1.093,-4.3791,-2.0857,17.3901,9.2218,-15.5631,-5.5095,10.8251,0.895,-0.048,83.17,-7.3706,-0.4072,0.41316,-0.9564,50,5.9083,4.4634,-132.2083,-10.5192,-9.6859,29.9552,-13.1431,53.85305,-133.07846,14.97762,6.20828,-10.1374,-6.57156,-1.0901,4.74479,-4.84294,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Walk",0,0,NA,"484d4581-82f1-4b94-ae84-d6786974961d",NA,NA,8.06,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9858","b4057500-3824-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",29,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434774,"15:24:33.11",2025-05-23,22:24:33.11,2025-05-23 22:24:33.112883,2025-05-23 22:24:33.112883,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",2,"Top",0,1,1,"1","3","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Penso, Blake","822324","CAL_ANT","Right","Fastball","Four-Seam","BallCalled",90.31,2209.85,210.8282,"1:00",5.874,88.61,6.389,0.993,-3.9289,-1.869,20.7718,11.6171,-14.1595,-6.5449,12.2714,1.552,0.225,81.44,-6.6654,0.2147,0.42538,-0.8488,50,6.0622,3.7603,-130.6566,-9.3487,-11.1366,31.5498,-11.2935,54.6231,-131.76816,15.77488,6.38454,-8.95079,-5.64676,-0.98823,4.15269,-5.56829,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"21dceb8f-5398-4ca8-9851-bc374bbe9417",NA,NA,8.88,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9859","b4259fd0-3827-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",71,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434816,"15:46:01.75",2025-05-23,22:46:01.75,2025-05-23 22:46:01.759488,2025-05-23 22:46:01.759488,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",3,"Top",1,0,0,"2","1","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Daudet, Zach","1000252019","CAL_MUS","Right","Penso, Blake","822324","CAL_ANT","Right","Fastball","Four-Seam","BallCalled",90.47,2117.9,201.9964,"12:45",5.985,88.82,6.303,1.171,-2.7599,-3.4622,21.5724,8.181,-13.1895,-5.304,12.3182,2.639,-1.36,81.23,-5.3443,-1.9955,0.42435,-0.9018,50,6.0774,7.5551,-130.8232,-6.6251,-9.0293,32.1557,-11.2041,54.50974,-131.92699,16.07783,6.29822,-6.24047,-5.60204,-1.16644,7.86504,-4.51466,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"28be16a0-b7ab-49d1-9536-136bafec6bb4",NA,NA,9.24,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9860","b5167c90-3834-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",234,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434979,"17:19:06.80",2025-05-24,00:19:06.80,2025-05-24 00:19:06.803558,2025-05-24 00:19:06.803558,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",7,"Top",0,1,1,"2","3","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Daudet, Zach","1000252019","CAL_MUS","Right","Penso, Blake","822324","CAL_ANT","Right","Curveball","Curveball","FoulBallNotFieldable",79.24,2192.56,342.5523,"5:30",5.311,77.37,6.296,1.15,0.4654,-0.6127,-7.8287,2.9415,-53.642,-1.6765,-3.7253,2.263,0.82,72.43,-9.2675,-0.089,0.48716,-1.0968,50,6.2986,1.1137,-115.0055,-0.9472,-2.2225,23.3544,-37.1126,55.19021,-116.05469,11.67722,6.30374,0.72009,-18.55628,-1.1491,1.21358,-1.11123,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"f8a35529-d821-4e63-85aa-61e81667445c",NA,NA,6.81,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9861","b5215c90-3835-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",245,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434990,"17:26:16.50",2025-05-24,00:26:16.50,2025-05-24 00:26:16.501094,2025-05-24 00:26:16.501094,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",7,"Top",1,3,1,"5","5","Utagawa, David","801969","CAL_ANT","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Penso, Blake","822324","CAL_ANT","Right","Sinker","Sinker","FoulBallNotFieldable",92.19,2208.04,251.1206,"2:15",6.275,91.49,5.261,2.254,-1.2507,-3.8473,7.8378,19.6001,-24.9262,-11.4019,4.7794,2.029,0.336,83.57,-5.9366,-0.3104,0.41197,-1.9788,50,5.1567,8.1797,-133.6614,-3.7331,-20.4199,31.5067,-23.6146,54.22526,-134.65368,15.75333,5.26258,-2.98931,-11.80732,-2.2465,8.8228,-10.20993,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7cdfbec6-a4ab-4df1-b80b-054614b099ba",NA,NA,8.63,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9862","b7003610-3832-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",204,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434949,"17:04:50.88",2025-05-24,00:04:50.88,2025-05-24 00:04:50.888038,2025-05-24 00:04:50.888038,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",6,"Top",0,0,2,"5","3","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Hoiland, Cameron","1000256661","CAL_MUS","Left","Penso, Blake","822324","CAL_ANT","Right","Curveball","Curveball","InPlay",80.49,2259.4,29.5063,"7:00",5.312,78.69,6.349,1.299,-0.3694,-0.3313,-4.7919,-3.5315,-49.0839,1.6861,-1.9407,1.912,0.694,73.78,-9.2723,-0.9602,0.479,-1.2662,50,6.2796,0.8172,-116.8374,-2.4923,2.3135,23.5234,-34.8369,55.18899,-117.87753,11.76168,6.35571,-0.95197,-17.41846,-1.30007,0.71492,1.15676,"GroundBall","GroundBall",86.02,-12.0577,26.6942,11.9,NA,180,0.08,18.4598,NA,NA,NA,10.14,2.4336,2.1171,-0.6841,NA,NA,NA,"Out","Undefined",1,0,NA,"340135fd-898b-4423-80ee-6a31421b00dc",2.12,NA,6.71,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9863","b7ad29d0-3830-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",179,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434924,"16:50:33.26",2025-05-23,23:50:33.26,2025-05-23 23:50:33.265869,2025-05-23 23:50:33.265869,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",5,"Bottom",2,2,0,"8","3","Royle, Charlie","809937","CAL_MUS","Right","Undefined","Penso, Blake","822324","CAL_ANT","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","FoulBallNotFieldable",89.32,2377.43,209.8127,"1:00",6.618,89,5.705,1.347,-1.3383,-1.6719,20.7471,11.1559,-13.8747,-6.4284,11.7294,3.323,0.745,80.26,-4.0826,0.3572,0.42349,-1.2373,50,5.6082,3.3516,-129.6456,-3.3191,-10.7365,31.8306,-12.584,53.87889,-130.59444,15.91529,5.70155,-2.94395,-6.29201,-1.342,3.67165,-5.36826,"Undefined",NA,81.31,74.6222,151.3203,NA,4851.39,350.1481,NA,NA,NA,NA,NA,11.8,1.4533,3.036,-0.7885,NA,NA,NA,"Undefined","Undefined",0,0,NA,"ed53c49a-4833-4dde-b1bc-eaf74a1c5f6d",43.63,NA,9.05,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9864","b7d07c30-3823-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",21,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434766,"15:17:29.85",2025-05-23,22:17:29.85,2025-05-23 22:17:29.858714,2025-05-23 22:17:29.858714,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",1,"Bottom",0,0,0,"4","1","Volmerding, Joshua","1000250725","CAL_MUS","Left","Undefined","McCombs, Jacob","829643","CAL_ANT","Left","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Sinker","InPlay",91.72,2335.15,125.8976,"10:15",6.314,90.23,6.202,-2.13,-1.8397,3.6951,15.1814,-19.0781,-18.5079,11.1919,8.9263,2.961,-0.312,81.55,-5.4168,0.2507,0.41775,1.8678,50,6.0578,-7.751,-132.678,-4.7825,19.3743,36.0162,-16.7218,54.18151,-133.80825,18.00812,6.19969,-4.25768,-8.3609,2.12058,-8.35899,9.68714,"GroundBall","GroundBall",69.45,-8.5172,24.4477,17.54,NA,143.5271,0.17,24.3256,NA,NA,NA,17.52,0.5142,2.8866,0.2812,NA,NA,NA,"FieldersChoice","Undefined",1,1,NA,"22cb60f2-2324-49b9-bf96-ef272cfd52e7",2.89,NA,10.17,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
"9865","b7e7a320-3822-11f0-a57b-a5e73baa6128",2025-05-23,"20250523-GoodwinField-1",12,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568,8434757,"15:10:20.64",2025-05-23,22:10:20.64,2025-05-23 22:10:20.648038,2025-05-23 22:10:20.648038,"CAL_ANT","CAL_MUS","GoodwinField","D1","BW","861f3413-22b7-4eb8-9ec4-debb4d7d8ba6",NA,"3031","471251","v3",1,"Top",2,0,1,"3","2","Hansen, Trevor","1000134912","CAL_ANT","Right","Undefined","Garza, Alejandro","1000279234","CAL_MUS","Right","Penso, Blake","822324","CAL_ANT","Right","Fastball","Four-Seam","InPlay",91.01,2262.44,198.2114,"12:30",5.983,89.46,6.428,0.886,-3.0117,-1.5074,21.6544,6.6977,-12.6174,-3.9511,12.508,2.581,0.047,81.77,-5.488,-0.3037,0.42135,-0.771,50,6.1832,3.1814,-131.8069,-7.2385,-6.8195,32.9523,-10.5858,54.51366,-132.93055,16.47613,6.42386,-6.8775,-5.29288,-0.88347,3.41395,-3.40975,"FlyBall","FlyBall",87.86,28.49,25.5725,300.21,4270.11,216.1734,4.104,33.78,96.5283,50.5501,52.7466,278.96,1.8753,2.5867,-0.0946,NA,NA,NA,"Out","Undefined",1,0,NA,"224beef6-78c8-43cb-b1e6-6f1b21a7797d",59.66,NA,9.24,2026-02-03 22:57:53.628568,2026-02-03 22:57:53.628568
